,variable,value
Idaho,2022-01-01,940771.0
Illinois,2022-01-01,6474832.0
Indiana,2022-01-01,3362806.0
Kansas,2022-01-01,1503162.0
Kentucky,2022-01-01,2049306.0
Louisiana,2022-01-01,2068669.0
Massachusetts,2022-01-01,3772725.0
Maryland,2022-01-01,3176774.0
Maine,2022-01-01,688985.0
Michigan,2022-01-01,4834211.0
Minnesota,2022-01-01,3064825.0
Missouri,2022-01-01,3044464.0
Mississippi,2022-01-01,1267029.0
Montana,2022-01-01,557375.0
North Carolina,2022-01-01,5156083.0
North Dakota,2022-01-01,412080.0
Nebraska,2022-01-01,1053514.0
New Hampshire,2022-01-01,755481.0
New Jersey,2022-01-01,4697367.0
New Mexico,2022-01-01,949647.0
Nevada,2022-01-01,1511821.0
New York,2022-01-01,9660517.0
Ohio,2022-01-01,5743840.0
Oklahoma,2022-01-01,1881995.0
Oregon,2022-01-01,2160609.0
Pennsylvania,2022-01-01,6439522.0
Rhode Island,2022-01-01,574680.0
South Carolina,2022-01-01,2398479.0
South Dakota,2022-01-01,472375.0
Tennessee,2022-01-01,3374695.0
Texas,2022-01-01,14629668.0
Utah,2022-01-01,1720180.0
Virginia,2022-01-01,4371563.0
Vermont,2022-01-01,339019.0
Washington,2022-01-01,3933727.0
Wisconsin,2022-01-01,3096977.0
West Virginia,2022-01-01,779860.0
Wyoming,2022-01-01,287331.0
Alaska,2022-02-01,355536.0
Alabama,2022-02-01,2273555.0
Arkansas,2022-02-01,1356010.0
Arizona,2022-02-01,3558566.0
California,2022-02-01,19255349.0
Colorado,2022-02-01,3184161.0
Connecticut,2022-02-01,1949883.0
District of Columbia,2022-02-01,390752.0
Delaware,2022-02-01,500546.0
Florida,2022-02-01,10589342.0
Georgia,2022-02-01,5252498.0
Hawaii,2022-02-01,671206.0
Iowa,2022-02-01,1693512.0
Idaho,2022-02-01,943930.0
Illinois,2022-02-01,6487111.0
Indiana,2022-02-01,3373518.0
Kansas,2022-02-01,1505801.0
Kentucky,2022-02-01,2050851.0
Louisiana,2022-02-01,2073273.0
Massachusetts,2022-02-01,3777769.0
Maryland,2022-02-01,3177003.0
Maine,2022-02-01,687931.0
Michigan,2022-02-01,4847668.0
Minnesota,2022-02-01,3067292.0
Missouri,2022-02-01,3044868.0
Mississippi,2022-02-01,1267850.0
Montana,2022-02-01,559198.0
North Carolina,2022-02-01,5165612.0
North Dakota,2022-02-01,412602.0
Nebraska,2022-02-01,1054848.0
New Hampshire,2022-02-01,757651.0
New Jersey,2022-02-01,4709911.0
New Mexico,2022-02-01,948925.0
Nevada,2022-02-01,1522946.0
New York,2022-02-01,9661992.0
Ohio,2022-02-01,5751648.0
Oklahoma,2022-02-01,1887969.0
Oregon,2022-02-01,2163086.0
Pennsylvania,2022-02-01,6457369.0
Rhode Island,2022-02-01,575080.0
South Carolina,2022-02-01,2405966.0
South Dakota,2022-02-01,473032.0
Tennessee,2022-02-01,3386646.0
Texas,2022-02-01,14662350.0
Utah,2022-02-01,1727023.0
Virginia,2022-02-01,4386806.0
Vermont,2022-02-01,339856.0
Washington,2022-02-01,3944953.0
Wisconsin,2022-02-01,3097957.0
West Virginia,2022-02-01,781583.0
Wyoming,2022-02-01,288412.0
Alaska,2022-03-01,355094.0
Alabama,2022-03-01,2276562.0
Arkansas,2022-03-01,1359248.0
Arizona,2022-03-01,3568534.0
California,2022-03-01,19249837.0
Colorado,2022-03-01,3182622.0
Connecticut,2022-03-01,1945258.0
District of Columbia,2022-03-01,392327.0
Delaware,2022-03-01,500895.0
Florida,2022-03-01,10619534.0
Georgia,2022-03-01,5261206.0
Hawaii,2022-03-01,672937.0
Iowa,2022-03-01,1696260.0
Idaho,2022-03-01,946565.0
Illinois,2022-03-01,6492868.0
Indiana,2022-03-01,3382079.0
Kansas,2022-03-01,1508115.0
Kentucky,2022-03-01,2051037.0
Louisiana,2022-03-01,2075753.0
Massachusetts,2022-03-01,3780330.0
Maryland,2022-03-01,3176515.0
Maine,2022-03-01,686739.0
Michigan,2022-03-01,4857310.0
Minnesota,2022-03-01,3067197.0
Missouri,2022-03-01,3044563.0
Mississippi,2022-03-01,1267672.0
Montana,2022-03-01,560358.0
North Carolina,2022-03-01,5173810.0
North Dakota,2022-03-01,412844.0
Nebraska,2022-03-01,1055798.0
New Hampshire,2022-03-01,759511.0
New Jersey,2022-03-01,4723290.0
New Mexico,2022-03-01,947237.0
Nevada,2022-03-01,1533485.0
New York,2022-03-01,9665260.0
Ohio,2022-03-01,5758056.0
Oklahoma,2022-03-01,1892576.0
Oregon,2022-03-01,2163284.0
Pennsylvania,2022-03-01,6472892.0
Rhode Island,2022-03-01,575588.0
South Carolina,2022-03-01,2411599.0
South Dakota,2022-03-01,473610.0
Tennessee,2022-03-01,3394047.0
Texas,2022-03-01,14690159.0
Utah,2022-03-01,1732912.0
Virginia,2022-03-01,4398701.0
Vermont,2022-03-01,340628.0
Washington,2022-03-01,3955453.0
Wisconsin,2022-03-01,3096865.0
West Virginia,2022-03-01,782655.0
Wyoming,2022-03-01,289367.0
Alaska,2022-04-01,354780.0
Alabama,2022-04-01,2278366.0
Arkansas,2022-04-01,1361554.0
Arizona,2022-04-01,3577180.0
California,2022-04-01,19265425.0
Colorado,2022-04-01,3183152.0
Connecticut,2022-04-01,1941211.0
District of Columbia,2022-04-01,393953.0
Delaware,2022-04-01,500857.0
Florida,2022-04-01,10648887.0
Georgia,2022-04-01,5267209.0
Hawaii,2022-04-01,674714.0
Iowa,2022-04-01,1698142.0
Idaho,2022-04-01,948704.0
Illinois,2022-04-01,6495594.0
Indiana,2022-04-01,3388590.0
Kansas,2022-04-01,1509698.0
Kentucky,2022-04-01,2050755.0
Louisiana,2022-04-01,2077081.0
Massachusetts,2022-04-01,3784185.0
Maryland,2022-04-01,3177623.0
Maine,2022-04-01,686097.0
Michigan,2022-04-01,4862590.0
Minnesota,2022-04-01,3066466.0
Missouri,2022-04-01,3044673.0
Mississippi,2022-04-01,1266921.0
Montana,2022-04-01,561134.0
North Carolina,2022-04-01,5181154.0
North Dakota,2022-04-01,412896.0
Nebraska,2022-04-01,1056395.0
New Hampshire,2022-04-01,761013.0
New Jersey,2022-04-01,4742255.0
New Mexico,2022-04-01,946692.0
Nevada,2022-04-01,1543627.0
New York,2022-04-01,9676884.0
Ohio,2022-04-01,5763749.0
Oklahoma,2022-04-01,1895881.0
Oregon,2022-04-01,2163269.0
Pennsylvania,2022-04-01,6484052.0
Rhode Island,2022-04-01,576475.0
South Carolina,2022-04-01,2415245.0
South Dakota,2022-04-01,474045.0
Tennessee,2022-04-01,3396491.0
Texas,2022-04-01,14723318.0
Utah,2022-04-01,1737834.0
Virginia,2022-04-01,4408389.0
Vermont,2022-04-01,341413.0
Washington,2022-04-01,3965087.0
Wisconsin,2022-04-01,3094099.0
West Virginia,2022-04-01,782923.0
Wyoming,2022-04-01,290260.0
Alaska,2022-05-01,354346.0
Alabama,2022-05-01,2279789.0
Arkansas,2022-05-01,1362848.0
Arizona,2022-05-01,3584524.0
California,2022-05-01,19259838.0
Colorado,2022-05-01,3182793.0
Connecticut,2022-05-01,1935533.0
District of Columbia,2022-05-01,395507.0
Delaware,2022-05-01,500638.0
Florida,2022-05-01,10678789.0
Georgia,2022-05-01,5269761.0
Hawaii,2022-05-01,676027.0
Iowa,2022-05-01,1699221.0
Idaho,2022-05-01,950401.0
Illinois,2022-05-01,6493141.0
Indiana,2022-05-01,3393023.0
Kansas,2022-05-01,1510505.0
Kentucky,2022-05-01,2050381.0
Louisiana,2022-05-01,2076524.0
Massachusetts,2022-05-01,3786850.0
Maryland,2022-05-01,3178650.0
Maine,2022-05-01,685157.0
Michigan,2022-05-01,4863799.0
Minnesota,2022-05-01,3066609.0
Missouri,2022-05-01,3044533.0
Mississippi,2022-05-01,1265421.0
Montana,2022-05-01,561786.0
North Carolina,2022-05-01,5188118.0
North Dakota,2022-05-01,412767.0
Nebraska,2022-05-01,1056723.0
New Hampshire,2022-05-01,762105.0
New Jersey,2022-05-01,4756383.0
New Mexico,2022-05-01,946212.0
Nevada,2022-05-01,1552977.0
New York,2022-05-01,9678221.0
Ohio,2022-05-01,5768071.0
Oklahoma,2022-05-01,1898185.0
Oregon,2022-05-01,2163194.0
Pennsylvania,2022-05-01,6490041.0
Rhode Island,2022-05-01,577200.0
South Carolina,2022-05-01,2417832.0
South Dakota,2022-05-01,474303.0
Tennessee,2022-05-01,3395065.0
Texas,2022-05-01,14752430.0
Utah,2022-05-01,1741971.0
Virginia,2022-05-01,4415209.0
Vermont,2022-05-01,341967.0
Washington,2022-05-01,3970848.0
Wisconsin,2022-05-01,3090583.0
West Virginia,2022-05-01,782471.0
Wyoming,2022-05-01,291101.0
Alaska,2022-06-01,353825.0
Alabama,2022-06-01,2279928.0
Arkansas,2022-06-01,1363699.0
Arizona,2022-06-01,3590702.0
California,2022-06-01,19261014.0
Colorado,2022-06-01,3179813.0
Connecticut,2022-06-01,1928164.0
District of Columbia,2022-06-01,396633.0
Delaware,2022-06-01,500323.0
Florida,2022-06-01,10705386.0
Georgia,2022-06-01,5271088.0
Hawaii,2022-06-01,677302.0
Iowa,2022-06-01,1700296.0
Idaho,2022-06-01,951660.0
Illinois,2022-06-01,6488543.0
Indiana,2022-06-01,3395306.0
Kansas,2022-06-01,1510650.0
Kentucky,2022-06-01,2049623.0
Louisiana,2022-06-01,2074632.0
Massachusetts,2022-06-01,3787614.0
Maryland,2022-06-01,3179879.0
Maine,2022-06-01,683924.0
Michigan,2022-06-01,4862146.0
Minnesota,2022-06-01,3067508.0
Missouri,2022-06-01,3046111.0
Mississippi,2022-06-01,1263739.0
Montana,2022-06-01,562300.0
North Carolina,2022-06-01,5193323.0
North Dakota,2022-06-01,412643.0
Nebraska,2022-06-01,1056791.0
New Hampshire,2022-06-01,762686.0
New Jersey,2022-06-01,4772837.0
New Mexico,2022-06-01,945059.0
Nevada,2022-06-01,1561848.0
New York,2022-06-01,9680247.0
Ohio,2022-06-01,5770525.0
Oklahoma,2022-06-01,1899903.0
Oregon,2022-06-01,2163012.0
Pennsylvania,2022-06-01,6490585.0
Rhode Island,2022-06-01,577589.0
South Carolina,2022-06-01,2419967.0
South Dakota,2022-06-01,474367.0
Tennessee,2022-06-01,3390967.0
Texas,2022-06-01,14773129.0
Utah,2022-06-01,1745362.0
Virginia,2022-06-01,4421587.0
Vermont,2022-06-01,342381.0
Washington,2022-06-01,3975735.0
Wisconsin,2022-06-01,3087369.0
West Virginia,2022-06-01,781618.0
Wyoming,2022-06-01,291912.0
Alaska,2022-07-01,353048.0
Alabama,2022-07-01,2279498.0
Arkansas,2022-07-01,1364354.0
Arizona,2022-07-01,3595914.0
California,2022-07-01,19243485.0
Colorado,2022-07-01,3175308.0
Connecticut,2022-07-01,1919657.0
District of Columbia,2022-07-01,397094.0
Delaware,2022-07-01,499999.0
Florida,2022-07-01,10725323.0
Georgia,2022-07-01,5272542.0
Hawaii,2022-07-01,678117.0
Iowa,2022-07-01,1701417.0
Idaho,2022-07-01,952513.0
Illinois,2022-07-01,6482060.0
Indiana,2022-07-01,3395851.0
Kansas,2022-07-01,1510588.0
Kentucky,2022-07-01,2047993.0
Louisiana,2022-07-01,2071904.0
Massachusetts,2022-07-01,3785446.0
Maryland,2022-07-01,3178815.0
Maine,2022-07-01,682430.0
Michigan,2022-07-01,4859926.0
Minnesota,2022-07-01,3068775.0
Missouri,2022-07-01,3048602.0
Mississippi,2022-07-01,1261411.0
Montana,2022-07-01,562596.0
North Carolina,2022-07-01,5195572.0
North Dakota,2022-07-01,412558.0
Nebraska,2022-07-01,1056737.0
New Hampshire,2022-07-01,762758.0
New Jersey,2022-07-01,4784248.0
New Mexico,2022-07-01,943238.0
Nevada,2022-07-01,1570192.0
New York,2022-07-01,9671387.0
Ohio,2022-07-01,5770117.0
Oklahoma,2022-07-01,1901613.0
Oregon,2022-07-01,2161284.0
Pennsylvania,2022-07-01,6487010.0
Rhode Island,2022-07-01,577466.0
South Carolina,2022-07-01,2422008.0
South Dakota,2022-07-01,474329.0
Tennessee,2022-07-01,3384846.0
Texas,2022-07-01,14784870.0
Utah,2022-07-01,1748173.0
Virginia,2022-07-01,4428655.0
Vermont,2022-07-01,342653.0
Washington,2022-07-01,3978870.0
Wisconsin,2022-07-01,3085046.0
West Virginia,2022-07-01,780766.0
Wyoming,2022-07-01,292661.0
Alaska,2022-08-01,352219.0
Alabama,2022-08-01,2278864.0
Arkansas,2022-08-01,1365064.0
Arizona,2022-08-01,3600726.0
California,2022-08-01,19212192.0
Colorado,2022-08-01,3170450.0
Connecticut,2022-08-01,1911203.0
District of Columbia,2022-08-01,397403.0
Delaware,2022-08-01,499845.0
Florida,2022-08-01,10744025.0
Georgia,2022-08-01,5275067.0
Hawaii,2022-08-01,678396.0
Iowa,2022-08-01,1702684.0
Idaho,2022-08-01,953146.0
Illinois,2022-08-01,6473833.0
Indiana,2022-08-01,3395451.0
Kansas,2022-08-01,1510904.0
Kentucky,2022-08-01,2045924.0
Louisiana,2022-08-01,2069911.0
Massachusetts,2022-08-01,3785403.0
Maryland,2022-08-01,3180955.0
Maine,2022-08-01,681064.0
Michigan,2022-08-01,4860405.0
Minnesota,2022-08-01,3070499.0
Missouri,2022-08-01,3051755.0
Mississippi,2022-08-01,1258634.0
Montana,2022-08-01,562823.0
North Carolina,2022-08-01,5197059.0
North Dakota,2022-08-01,412602.0
Nebraska,2022-08-01,1056708.0
New Hampshire,2022-08-01,762598.0
New Jersey,2022-08-01,4795054.0
New Mexico,2022-08-01,941296.0
Nevada,2022-08-01,1578483.0
New York,2022-08-01,9657851.0
Ohio,2022-08-01,5768252.0
Oklahoma,2022-08-01,1904026.0
Oregon,2022-08-01,2158296.0
Pennsylvania,2022-08-01,6482933.0
Rhode Island,2022-08-01,577247.0
South Carolina,2022-08-01,2424658.0
South Dakota,2022-08-01,474304.0
Tennessee,2022-08-01,3378037.0
Texas,2022-08-01,14792376.0
Utah,2022-08-01,1750958.0
Virginia,2022-08-01,4437070.0
Vermont,2022-08-01,342878.0
Washington,2022-08-01,3980907.0
Wisconsin,2022-08-01,3083891.0
West Virginia,2022-08-01,780259.0
Wyoming,2022-08-01,293414.0
Alaska,2022-09-01,352530.0
Alabama,2022-09-01,2278036.0
Arkansas,2022-09-01,1365823.0
Arizona,2022-09-01,3605383.0
California,2022-09-01,19239929.0
Colorado,2022-09-01,3175723.0
Connecticut,2022-09-01,1908099.0
District of Columbia,2022-09-01,396063.0
Delaware,2022-09-01,500450.0
Florida,2022-09-01,10766037.0
Georgia,2022-09-01,5278768.0
Hawaii,2022-09-01,678274.0
Iowa,2022-09-01,1703747.0
Idaho,2022-09-01,953748.0
Illinois,2022-09-01,6469689.0
Indiana,2022-09-01,3394652.0
Kansas,2022-09-01,1511849.0
Kentucky,2022-09-01,2044305.0
Louisiana,2022-09-01,2068004.0
Massachusetts,2022-09-01,3780661.0
Maryland,2022-09-01,3174906.0
Maine,2022-09-01,681898.0
Michigan,2022-09-01,4865600.0
Minnesota,2022-09-01,3070999.0
Missouri,2022-09-01,3054983.0
Mississippi,2022-09-01,1255865.0
Montana,2022-09-01,563159.0
North Carolina,2022-09-01,5198557.0
North Dakota,2022-09-01,412849.0
Nebraska,2022-09-01,1056732.0
New Hampshire,2022-09-01,762404.0
New Jersey,2022-09-01,4805077.0
New Mexico,2022-09-01,943439.0
Nevada,2022-09-01,1579569.0
New York,2022-09-01,9675983.0
Ohio,2022-09-01,5767435.0
Oklahoma,2022-09-01,1907470.0
Oregon,2022-09-01,2157724.0
Pennsylvania,2022-09-01,6480554.0
Rhode Island,2022-09-01,576489.0
South Carolina,2022-09-01,2428322.0
South Dakota,2022-09-01,474327.0
Tennessee,2022-09-01,3371984.0
Texas,2022-09-01,14831360.0
Utah,2022-09-01,1754195.0
Virginia,2022-09-01,4448652.0
Vermont,2022-09-01,343185.0
Washington,2022-09-01,3982938.0
Wisconsin,2022-09-01,3083592.0
West Virginia,2022-09-01,780150.0
Wyoming,2022-09-01,293311.0
Alaska,2022-10-01,352994.0
Alabama,2022-10-01,2277946.0
Arkansas,2022-10-01,1366959.0
Arizona,2022-10-01,3610729.0
California,2022-10-01,19278884.0
Colorado,2022-10-01,3181682.0
Connecticut,2022-10-01,1905711.0
District of Columbia,2022-10-01,395328.0
Delaware,2022-10-01,501317.0
Florida,2022-10-01,10791634.0
Georgia,2022-10-01,5285774.0
Hawaii,2022-10-01,678312.0
Iowa,2022-10-01,1704677.0
Idaho,2022-10-01,954584.0
Illinois,2022-10-01,6467260.0
Indiana,2022-10-01,3394837.0
Kansas,2022-10-01,1513660.0
Kentucky,2022-10-01,2043656.0
Louisiana,2022-10-01,2068454.0
Massachusetts,2022-10-01,3780536.0
Maryland,2022-10-01,3176986.0
Maine,2022-10-01,683039.0
Michigan,2022-10-01,4876551.0
Minnesota,2022-10-01,3073520.0
Missouri,2022-10-01,3060004.0
Mississippi,2022-10-01,1253447.0
Montana,2022-10-01,563748.0
North Carolina,2022-10-01,5203145.0
North Dakota,2022-10-01,413403.0
Nebraska,2022-10-01,1056915.0
New Hampshire,2022-10-01,762200.0
New Jersey,2022-10-01,4816597.0
New Mexico,2022-10-01,945982.0
Nevada,2022-10-01,1581391.0
New York,2022-10-01,9694389.0
Ohio,2022-10-01,5770192.0
Oklahoma,2022-10-01,1912204.0
Oregon,2022-10-01,2156905.0
Pennsylvania,2022-10-01,6482425.0
Rhode Island,2022-10-01,575945.0
South Carolina,2022-10-01,2433733.0
South Dakota,2022-10-01,474492.0
Tennessee,2022-10-01,3368261.0
Texas,2022-10-01,14877017.0
Utah,2022-10-01,1758322.0
Virginia,2022-10-01,4464553.0
Vermont,2022-10-01,343705.0
Washington,2022-10-01,3987242.0
Wisconsin,2022-10-01,3084188.0
West Virginia,2022-10-01,780533.0
Wyoming,2022-10-01,293329.0
Alaska,2022-11-01,353657.0
Alabama,2022-11-01,2279384.0
Arkansas,2022-11-01,1368563.0
Arizona,2022-11-01,3617184.0
California,2022-11-01,19323800.0
Colorado,2022-11-01,3188436.0
Connecticut,2022-11-01,1904095.0
District of Columbia,2022-11-01,395240.0
Delaware,2022-11-01,502434.0
Florida,2022-11-01,10817250.0
Georgia,2022-11-01,5295922.0
Hawaii,2022-11-01,678606.0
Iowa,2022-11-01,1705203.0
Idaho,2022-11-01,955766.0
Illinois,2022-11-01,6467579.0
Indiana,2022-11-01,3397005.0
Kansas,2022-11-01,1516152.0
Kentucky,2022-11-01,2044024.0
Louisiana,2022-11-01,2070180.0
Massachusetts,2022-11-01,3780361.0
Maryland,2022-11-01,3177919.0
Maine,2022-11-01,684330.0
Michigan,2022-11-01,4891602.0
Minnesota,2022-11-01,3077940.0
Missouri,2022-11-01,3065403.0
Mississippi,2022-11-01,1251783.0
Montana,2022-11-01,564662.0
North Carolina,2022-11-01,5210387.0
North Dakota,2022-11-01,414157.0
Nebraska,2022-11-01,1057306.0
New Hampshire,2022-11-01,761891.0
New Jersey,2022-11-01,4828801.0
New Mexico,2022-11-01,948765.0
Nevada,2022-11-01,1583956.0
New York,2022-11-01,9714705.0
Ohio,2022-11-01,5776705.0
Oklahoma,2022-11-01,1918202.0
Oregon,2022-11-01,2156122.0
Pennsylvania,2022-11-01,6488327.0
Rhode Island,2022-11-01,575460.0
South Carolina,2022-11-01,2440968.0
South Dakota,2022-11-01,474868.0
Tennessee,2022-11-01,3367265.0
Texas,2022-11-01,14930752.0
Utah,2022-11-01,1763337.0
Virginia,2022-11-01,4482886.0
Vermont,2022-11-01,344442.0
Washington,2022-11-01,3993207.0
Wisconsin,2022-11-01,3085980.0
West Virginia,2022-11-01,781380.0
Wyoming,2022-11-01,293472.0
Alaska,2022-12-01,354418.0
Alabama,2022-12-01,2283238.0
Arkansas,2022-12-01,1370647.0
Arizona,2022-12-01,3624945.0
California,2022-12-01,19362803.0
Colorado,2022-12-01,3195790.0
Connecticut,2022-12-01,1903200.0
District of Columbia,2022-12-01,395821.0
Delaware,2022-12-01,503741.0
Florida,2022-12-01,10845712.0
Georgia,2022-12-01,5307581.0
Hawaii,2022-12-01,679066.0
Iowa,2022-12-01,1705640.0
Idaho,2022-12-01,957444.0
Illinois,2022-12-01,6470630.0
Indiana,2022-12-01,3401649.0
Kansas,2022-12-01,1519062.0
Kentucky,2022-12-01,2045545.0
Louisiana,2022-12-01,2073291.0
Massachusetts,2022-12-01,3782639.0
Maryland,2022-12-01,3177531.0
Maine,2022-12-01,685606.0
Michigan,2022-12-01,4909093.0
Minnesota,2022-12-01,3083726.0
Missouri,2022-12-01,3070775.0
Mississippi,2022-12-01,1250757.0
Montana,2022-12-01,565923.0
North Carolina,2022-12-01,5220048.0
North Dakota,2022-12-01,415041.0
Nebraska,2022-12-01,1058070.0
New Hampshire,2022-12-01,761556.0
New Jersey,2022-12-01,4840718.0
New Mexico,2022-12-01,951699.0
Nevada,2022-12-01,1587199.0
New York,2022-12-01,9735970.0
Ohio,2022-12-01,5785975.0
Oklahoma,2022-12-01,1925287.0
Oregon,2022-12-01,2155796.0
Pennsylvania,2022-12-01,6496665.0
Rhode Island,2022-12-01,575332.0
South Carolina,2022-12-01,2449466.0
South Dakota,2022-12-01,475509.0
Tennessee,2022-12-01,3368561.0
Texas,2022-12-01,14989957.0
Utah,2022-12-01,1769061.0
Virginia,2022-12-01,4500493.0
Vermont,2022-12-01,345245.0
Washington,2022-12-01,3999464.0
Wisconsin,2022-12-01,3089701.0
West Virginia,2022-12-01,782525.0
Wyoming,2022-12-01,293699.0
Alaska,2023-01-01,355142.0
Alabama,2023-01-01,2288368.0
Arkansas,2023-01-01,1373114.0
Arizona,2023-01-01,3633940.0
California,2023-01-01,19397463.0
Colorado,2023-01-01,3203552.0
Connecticut,2023-01-01,1902677.0
District of Columbia,2023-01-01,397040.0
Delaware,2023-01-01,505119.0
Florida,2023-01-01,10878670.0
Georgia,2023-01-01,5320486.0
Hawaii,2023-01-01,679675.0
Iowa,2023-01-01,1706315.0
Idaho,2023-01-01,959609.0
Illinois,2023-01-01,6476104.0
Indiana,2023-01-01,3408240.0
Kansas,2023-01-01,1521870.0
Kentucky,2023-01-01,2047921.0
Louisiana,2023-01-01,2077267.0
Massachusetts,2023-01-01,3787119.0
Maryland,2023-01-01,3180518.0
Maine,2023-01-01,686848.0
Michigan,2023-01-01,4927651.0
Minnesota,2023-01-01,3090481.0
Missouri,2023-01-01,3077422.0
Mississippi,2023-01-01,1250499.0
Montana,2023-01-01,567491.0
North Carolina,2023-01-01,5231614.0
North Dakota,2023-01-01,415972.0
Nebraska,2023-01-01,1059211.0
New Hampshire,2023-01-01,761306.0
New Jersey,2023-01-01,4852074.0
New Mexico,2023-01-01,954840.0
Nevada,2023-01-01,1590787.0
New York,2023-01-01,9758797.0
Ohio,2023-01-01,5797301.0
Oklahoma,2023-01-01,1932920.0
Oregon,2023-01-01,2156816.0
Pennsylvania,2023-01-01,6506096.0
Rhode Island,2023-01-01,575611.0
South Carolina,2023-01-01,2458323.0
South Dakota,2023-01-01,476310.0
Tennessee,2023-01-01,3372206.0
Texas,2023-01-01,15048359.0
Utah,2023-01-01,1774958.0
Virginia,2023-01-01,4516542.0
Vermont,2023-01-01,346044.0
Washington,2023-01-01,4005736.0
Wisconsin,2023-01-01,3095519.0
West Virginia,2023-01-01,783744.0
Wyoming,2023-01-01,293931.0
Alaska,2023-02-01,355844.0
Alabama,2023-02-01,2294352.0
Arkansas,2023-02-01,1375674.0
Arizona,2023-02-01,3644062.0
California,2023-02-01,19424892.0
Colorado,2023-02-01,3211446.0
Connecticut,2023-02-01,1902730.0
District of Columbia,2023-02-01,398643.0
Delaware,2023-02-01,506482.0
Florida,2023-02-01,10914538.0
Georgia,2023-02-01,5332484.0
Hawaii,2023-02-01,680335.0
Iowa,2023-02-01,1707144.0
Idaho,2023-02-01,962161.0
Illinois,2023-02-01,6482109.0
Indiana,2023-02-01,3415237.0
Kansas,2023-02-01,1524254.0
Kentucky,2023-02-01,2050716.0
Louisiana,2023-02-01,2080608.0
Massachusetts,2023-02-01,3794157.0
Maryland,2023-02-01,3184023.0
Maine,2023-02-01,688214.0
Michigan,2023-02-01,4946516.0
Minnesota,2023-02-01,3097824.0
Missouri,2023-02-01,3084573.0
Mississippi,2023-02-01,1250513.0
Montana,2023-02-01,569152.0
North Carolina,2023-02-01,5243949.0
North Dakota,2023-02-01,416788.0
Nebraska,2023-02-01,1060708.0
New Hampshire,2023-02-01,761287.0
New Jersey,2023-02-01,4862743.0
New Mexico,2023-02-01,958198.0
Nevada,2023-02-01,1594435.0
New York,2023-02-01,9782303.0
Ohio,2023-02-01,5808648.0
Oklahoma,2023-02-01,1940548.0
Oregon,2023-02-01,2159193.0
Pennsylvania,2023-02-01,6516192.0
Rhode Island,2023-02-01,576307.0
South Carolina,2023-02-01,2467184.0
South Dakota,2023-02-01,477195.0
Tennessee,2023-02-01,3378480.0
Texas,2023-02-01,15101782.0
Utah,2023-02-01,1780681.0
Virginia,2023-02-01,4529685.0
Vermont,2023-02-01,346805.0
Washington,2023-02-01,4011538.0
Wisconsin,2023-02-01,3103045.0
West Virginia,2023-02-01,784918.0
Wyoming,2023-02-01,294115.0
Alaska,2023-03-01,356486.0
Alabama,2023-03-01,2300332.0
Arkansas,2023-03-01,1378179.0
Arizona,2023-03-01,3654621.0
California,2023-03-01,19448862.0
Colorado,2023-03-01,3218615.0
