"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-05","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","365601","B","","","0"
"2025-06","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","365084","B","","","0"
"2025-07","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","365862","B","","","0"
"2025-08","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","366124","B","","","0"
"2025-09","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","366116","B","","","0"
"2025-10","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","367761","B","","","0"
"2025-11","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","367407","B","","","0"
"2025-12","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","368445","B","","","0"
"2026-01","New Brunswick","2021A000213","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310881","5.1.1","369433","B","","","0"
"2015-01","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3496848","A","","","0"
"2015-02","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3506324","A","","","0"
"2015-03","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3506260","A","","","0"
"2015-04","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3511287","A","","","0"
"2015-05","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3510446","A","","","0"
"2015-06","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3499665","A","","","0"
"2015-07","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3489669","A","","","0"
"2015-08","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3504791","A","","","0"
"2015-09","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3509666","A","","","0"
"2015-10","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3510703","A","","","0"
"2015-11","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3510239","A","","","0"
"2015-12","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3506513","A","","","0"
"2016-01","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3523300","A","","","0"
"2016-02","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3517380","A","","","0"
"2016-03","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3523459","A","","","0"
"2016-04","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3532654","A","","","0"
"2016-05","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3539244","A","","","0"
"2016-06","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3555074","A","","","0"
"2016-07","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3554499","A","","","0"
"2016-08","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3552261","A","","","0"
"2016-09","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3566771","A","","","0"
"2016-10","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3573991","A","","","0"
"2016-11","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3576451","A","","","0"
"2016-12","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3582917","A","","","0"
"2017-01","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3582107","A","","","0"
"2017-02","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3588815","A","","","0"
"2017-03","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3587022","A","","","0"
"2017-04","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3593211","A","","","0"
"2017-05","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3599605","A","","","0"
"2017-06","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3612876","A","","","0"
"2017-07","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3628534","A","","","0"
"2017-08","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3642892","A","","","0"
"2017-09","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3644091","A","","","0"
"2017-10","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3646119","A","","","0"
"2017-11","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3662671","A","","","0"
"2017-12","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3671204","A","","","0"
"2018-01","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3674160","A","","","0"
"2018-02","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3679383","A","","","0"
"2018-03","Quebec","2021A000224","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310908","6.1.1","3690780","A","","","0"
