"REF_DATE","GEO","DGUID","Estimate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-01","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","638.21","A","","","2"
"2019-02","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","623.40","A","","","2"
"2019-03","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","649.19","A","","","2"
"2019-04","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","638.02","A","","","2"
"2019-05","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","654.21","A","","","2"
"2019-06","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","649.34","A","","","2"
"2019-07","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","651.24","A","","","2"
"2019-08","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","651.56","A","","","2"
"2019-09","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","655.29","B","","","2"
"2019-10","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","667.65","A","","","2"
"2019-11","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","666.66","A","","","2"
"2019-12","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","673.78","A","","","2"
"2020-01","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","663.91","A","","","2"
"2020-02","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","668.92","B","","","2"
"2020-03","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","699.16","B","","","2"
"2020-04","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","732.65","B","","","2"
"2020-05","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","758.14","B","","","2"
"2020-06","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","741.27","B","","","2"
"2020-07","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","720.43","B","","","2"
"2020-08","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","729.71","B","","","2"
"2020-09","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","714.91","A","","","2"
"2020-10","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","732.43","A","","","2"
"2020-11","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","701.02","A","","","2"
"2020-12","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","718.47","A","","","2"
"2021-01","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","708.41","A","","","2"
"2021-02","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","686.36","A","","","2"
"2021-03","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","679.36","A","","","2"
"2021-04","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","710.43","A","","","2"
"2021-05","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","713.27","B","","","2"
"2021-06","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","724.94","B","","","2"
"2021-07","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","712.41","B","","","2"
"2021-08","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","700.01","B","","","2"
"2021-09","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","712.22","A","","","2"
"2021-10","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","725.57","B","","","2"
"2021-11","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","719.08","A","","","2"
"2021-12","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","733.24","A","","","2"
"2022-01","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","739.78","B","","","2"
"2022-02","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","703.33","A","","","2"
"2022-03","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","745.94","B","","","2"
"2022-04","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","720.73","B","","","2"
"2022-05","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","725.62","B","","","2"
"2022-06","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","746.30","B","","","2"
"2022-07","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","739.45","B","","","2"
"2022-08","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","743.57","B","","","2"
"2022-09","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","750.52","A","","","2"
"2022-10","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","743.91","B","","","2"
"2022-11","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","740.22","B","","","2"
"2022-12","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","733.18","B","","","2"
"2023-01","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","730.88","B","","","2"
"2023-02","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","752.37","A","","","2"
"2023-03","Prince Edward Island","2021A000211","Average weekly earnings including overtime for hourly employees","Dollars","81","units","0","v54027331","3.6","789.05","B","","","2"
